"","elevacion","fechahora","lat_geo","lon_geo","lat_utm","lon_utm","tiempo_GPS","hora","horal","distancia"
"6712",580.88,2019-10-09 14:18:21,-26.3529396895,-53.9516426716,7081634.45458174,804242.692613939,3,"14:18:21","17:18:21",0.358482159901348
"6713",580.85,2019-10-09 14:18:24,-26.3529432938,-53.9516475331,7081634.06654061,804242.197685868,3,"14:18:24","17:18:24",0.628911527709809
"6714",580.77,2019-10-09 14:18:27,-26.3529479876,-53.9516508859,7081633.55417245,804241.850566144,3,"14:18:27","17:18:27",0.618880629479218
"6715",580.73,2019-10-09 14:18:30,-26.3529499993,-53.951650383,7081633.3299988,804241.895515866,3,"14:18:30","17:18:30",0.228635743966731
"6716",580.69,2019-10-09 14:18:33,-26.3529548608,-53.9516548254,7081632.80161422,804241.43914612,3,"14:18:33","17:18:33",0.698185945225281
"6717",580.63,2019-10-09 14:18:36,-26.3529567886,-53.9516613632,7081632.6033616,804240.78121095,3,"14:18:36","17:18:36",0.68715557756426
"6718",580.6,2019-10-09 14:18:39,-26.3529588003,-53.951667482,7081632.39481994,804240.164898515,3,"14:18:39","17:18:39",0.650638642155118
"6719",580.61,2019-10-09 14:18:42,-26.352963075,-53.9516765345,7081631.94236214,804239.249688538,3,"14:18:42","17:18:42",1.02094434756552
"6720",580.6,2019-10-09 14:18:45,-26.3529657573,-53.9516773727,7081631.64702195,804239.158954983,3,"14:18:45","17:18:45",0.308963443726549
"6721",580.6,2019-10-09 14:18:48,-26.3529711217,-53.951682318,7081631.06408064,804238.651046606,3,"14:18:48","17:18:48",0.773169762850242
"6722",580.71,2019-10-09 14:18:51,-26.352972379,-53.9516864251,7081630.93441116,804238.237605219,3,"14:18:51","17:18:51",0.433298921541177
"6723",580.54,2019-10-09 14:18:54,-26.352972379,-53.9516884368,7081630.93916018,804238.036711048,3,"14:18:54","17:18:54",0.20095029546404
"6724",580.79,2019-10-09 14:18:57,-26.3529711217,-53.9516880177,7081631.07753595,804238.081858098,3,"14:18:57","17:18:57",0.145554487713468
"6725",580.71,2019-10-09 14:19:00,-26.3529708702,-53.9516946394,7081631.12104526,804237.421255014,3,"14:19:00","17:19:00",0.662034360644534
"6726",580.68,2019-10-09 14:19:03,-26.3529714569,-53.9516969863,7081631.06155295,804237.18534947,3,"14:19:03","17:19:03",0.243291513278298
"6727",580.69,2019-10-09 14:19:06,-26.3529728819,-53.95169992,7081630.91052471,804236.888647791,3,"14:19:06","17:19:06",0.332928542629577
"6728",580.81,2019-10-09 14:19:09,-26.3529719599,-53.9517026022,7081631.01905545,804236.623211469,3,"14:19:09","17:19:09",0.286767084435883
"6729",580.89,2019-10-09 14:19:12,-26.3529719599,-53.951704111,7081631.02261726,804236.472538345,3,"14:19:12","17:19:12",0.150715217384509
"6730",580.78,2019-10-09 14:19:15,-26.3529733848,-53.9517079666,7081630.87377641,804236.083773345,3,"14:19:15","17:19:15",0.416283345085238
"6731",580.68,2019-10-09 14:19:18,-26.3529763184,-53.9517118223,7081630.55770428,804235.691045139,3,"14:19:18","17:19:18",0.504120061422689
"6732",580.85,2019-10-09 14:19:21,-26.3529782463,-53.9517146721,7081630.35073411,804235.401404245,3,"14:19:21","17:19:21",0.355989461691034
"6733",580.77,2019-10-09 14:19:24,-26.3529774081,-53.9517135825,7081630.441072,804235.512411166,3,"14:19:24","17:19:24",0.143120476687549
"6734",580.75,2019-10-09 14:19:27,-26.3529701997,-53.9517073799,7081631.22544308,804236.15070879,3,"14:19:27","17:19:27",1.01126744913811
"6735",580.83,2019-10-09 14:19:30,-26.3529743906,-53.9517117385,7081630.77119301,804235.70446504,3,"14:19:30","17:19:30",0.636770459748879
"6736",580.71,2019-10-09 14:19:33,-26.3529768214,-53.9517153427,7081630.5102599,804235.338169842,3,"14:19:33","17:19:33",0.449731315324011
"6737",581.07,2019-10-09 14:19:36,-26.3529803418,-53.9517190307,7081630.12874815,804234.960651091,3,"14:19:36","17:19:36",0.53672304373803
"6738",581.12,2019-10-09 14:19:39,-26.3529792521,-53.9517205395,7081630.25309749,804234.812833299,3,"14:19:39","17:19:39",0.193165366182275
"6739",581.09,2019-10-09 14:19:42,-26.3529786654,-53.9517188631,7081630.31417268,804234.981780751,3,"14:19:42","17:19:42",0.179648044464708
"6740",580.98,2019-10-09 14:19:45,-26.3529774919,-53.9517171029,7081630.44009375,804235.160634296,3,"14:19:45","17:19:45",0.218734330920965
"6741",580.99,2019-10-09 14:19:48,-26.3529783301,-53.951714756,7081630.34164338,804235.39280617,3,"14:19:48","17:19:48",0.252182978705332
"6742",580.97,2019-10-09 14:19:51,-26.3529774919,-53.9517113194,7081630.42644074,804235.738191274,3,"14:19:51","17:19:51",0.355642325441269
"6743",580.99,2019-10-09 14:19:54,-26.3529714569,-53.9517034404,7081631.0767891,804236.540824405,3,"14:19:54","17:19:54",1.03304062155724
"6744",580.86,2019-10-09 14:19:57,-26.3529690262,-53.9517000876,7081631.33830457,804236.882013853,3,"14:19:57","17:19:57",0.429884378245115
"6745",581.01,2019-10-09 14:20:00,-26.3529694453,-53.9516997524,7081631.29105822,804236.914389727,3,"14:20:00","17:20:00",0.0572749046271298
"6746",580.98,2019-10-09 14:20:03,-26.3529695291,-53.9516964834,7081631.27405231,804237.240621933,3,"14:20:03","17:20:03",0.326675148868688
"6747",580.75,2019-10-09 14:20:06,-26.3529686909,-53.951706877,7081631.39149849,804236.204883333,3,"14:20:06","17:20:06",1.042376156603
"6748",580.73,2019-10-09 14:20:09,-26.3529670984,-53.9517072961,7081631.56900816,804236.16720361,3,"14:20:09","17:20:09",0.181464717034991
"6749",580.84,2019-10-09 14:20:12,-26.3529702835,-53.9517103136,7081631.22307984,804235.857521454,3,"14:20:12","17:20:12",0.464294561254596
"6750",580.91,2019-10-09 14:20:15,-26.3529758994,-53.9517101459,7081630.60019078,804235.859553177,3,"14:20:15","17:20:15",0.622892369372636
"6751",580.91,2019-10-09 14:20:18,-26.3529800065,-53.9517191984,7081630.16631029,804234.944782667,3,"14:20:18","17:20:18",1.01245116896168
"6752",581.07,2019-10-09 14:20:21,-26.3529818505,-53.9517316874,7081629.99139499,804233.692763389,3,"14:20:21","17:20:21",1.26417864033928
"6753",580.83,2019-10-09 14:20:24,-26.3529825211,-53.9517424162,7081629.94238959,804232.619597408,3,"14:20:24","17:20:24",1.07428429803527
"6754",580.86,2019-10-09 14:20:27,-26.35298118,-53.9517480321,7081630.10430073,804232.062291511,3,"14:20:27","17:20:27",0.58034910415835
"6755",580.82,2019-10-09 14:20:30,-26.3529825211,-53.9517512172,7081629.96316573,804231.740704238,3,"14:20:30","17:20:30",0.351194336219808
"6756",580.8,2019-10-09 14:20:33,-26.3529840298,-53.9517579228,7081629.81176381,804231.067110572,3,"14:20:33","17:20:33",0.69039913722813
"6757",580.94,2019-10-09 14:20:36,-26.3529832754,-53.951758761,7081629.8973638,804230.985382227,3,"14:20:36","17:20:36",0.118350669023662
"6758",580.79,2019-10-09 14:20:39,-26.3529816829,-53.9517561626,7081630.06775019,804231.249038669,3,"14:20:39","17:20:39",0.313920755547387
"6759",580.84,2019-10-09 14:20:42,-26.352981599,-53.9517555758,7081630.07566484,804231.307858043,3,"14:20:42","17:20:42",0.0593494770238099
"6760",580.78,2019-10-09 14:20:45,-26.3529825211,-53.9517549891,7081629.97206988,804231.364031459,3,"14:20:45","17:20:45",0.117844676852295
"6761",580.92,2019-10-09 14:20:48,-26.3529823534,-53.9517563302,7081629.99382441,804231.230544773,3,"14:20:48","17:20:48",0.135247754347112
"6762",580.84,2019-10-09 14:20:51,-26.3529835269,-53.951759683,7081629.87166286,804230.892649664,3,"14:20:51","17:20:51",0.359300083034117
"6763",580.91,2019-10-09 14:20:54,-26.3529872987,-53.9517639577,7081629.46366961,804230.4558828,3,"14:20:54","17:20:54",0.597682013393605
"6764",580.8,2019-10-09 14:20:57,-26.3529902324,-53.951768484,7081629.14916928,804229.99618649,3,"14:20:57","17:20:57",0.556983979532168
"6765",580.89,2019-10-09 14:21:00,-26.3529906515,-53.9517696574,7081629.10548421,804229.877909259,3,"14:21:00","17:21:00",0.126086829389225
"6766",580.96,2019-10-09 14:21:03,-26.3529901486,-53.9517671429,7081629.15529221,804230.130332158,3,"14:21:03","17:21:03",0.257290025619917
"6767",580.95,2019-10-09 14:21:06,-26.3529878855,-53.9517610241,7081629.3917007,804230.747302957,3,"14:21:06","17:21:06",0.660713205702035
"6768",580.98,2019-10-09 14:21:09,-26.3529856224,-53.951761527,7081629.64374068,804230.703011799,3,"14:21:09","17:21:09",0.255902039012394
"6769",580.97,2019-10-09 14:21:12,-26.3529844489,-53.9517613593,7081629.77342113,804230.722833661,3,"14:21:12","17:21:12",0.131186613422721
"6770",580.98,2019-10-09 14:21:15,-26.3529832754,-53.9517600182,7081629.90033161,804230.859834621,3,"14:21:15","17:21:15",0.186749917570433
"6771",581,2019-10-09 14:21:18,-26.3529824372,-53.9517581742,7081629.98888866,804231.046178054,3,"14:21:18","17:21:18",0.206315841021364
"6772",581,2019-10-09 14:21:21,-26.3529819343,-53.9517575875,7081630.0432475,804231.106085327,3,"14:21:21","17:21:21",0.0808935426290761
"6773",581.01,2019-10-09 14:21:24,-26.3529814314,-53.9517575037,7081630.09879352,804231.115771559,3,"14:21:24","17:21:24",0.0563842417567981
"6774",581.01,2019-10-09 14:21:27,-26.3529834431,-53.9517598506,7081629.8813473,804230.876132224,3,"14:21:27","17:21:27",0.323589044699573
"6775",580.87,2019-10-09 14:21:30,-26.3529852033,-53.951764293,7081629.69672526,804230.427889239,3,"14:21:30","17:21:30",0.484775276033257
"6776",580.85,2019-10-09 14:21:33,-26.3529832754,-53.951764293,7081629.9104229,804230.432940807,3,"14:21:33","17:21:33",0.213757332009063
"6777",580.98,2019-10-09 14:21:36,-26.3529833592,-53.9517650474,7081629.90291497,804230.357384678,3,"14:21:36","17:21:36",0.0759282391510139
"6778",581,2019-10-09 14:21:39,-26.3529862091,-53.9517662209,7081629.58978868,804230.232728168,3,"14:21:39","17:21:39",0.337027185628745
"6779",580.97,2019-10-09 14:21:42,-26.352983946,-53.9517608564,7081629.8279778,804230.774372423,3,"14:21:42","17:21:42",0.591703099316491
"6780",580.92,2019-10-09 14:21:45,-26.3529816829,-53.9517565817,7081630.06873954,804231.207186137,3,"14:21:45","17:21:45",0.495271567997514
"6781",580.82,2019-10-09 14:21:48,-26.3529834431,-53.951766137,7081629.89618726,804230.248354252,3,"14:21:48","17:21:48",0.974234506823484
"6782",580.82,2019-10-09 14:21:51,-26.3529833592,-53.9517735969,7081629.92309727,804229.503607039,3,"14:21:51","17:21:51",0.745233225126865
"6783",581.02,2019-10-09 14:21:54,-26.3529857062,-53.9517648797,7081629.64236642,804230.367981971,3,"14:21:54","17:21:54",0.908820022379184
"6784",580.85,2019-10-09 14:21:57,-26.3529877178,-53.9517558273,7081629.39802155,804231.266709739,3,"14:21:57","17:21:57",0.931351713402404
"6785",581.03,2019-10-09 14:22:00,-26.3529862929,-53.9517480321,7081629.5375625,804232.048894395,3,"14:22:00","17:22:00",0.794534148196988
"6786",580.99,2019-10-09 14:22:03,-26.3529859576,-53.9517456014,7081629.5689907,804232.292509653,3,"14:22:03","17:22:03",0.245634129656936
"6787",580.77,2019-10-09 14:22:06,-26.3529873826,-53.9517433383,7081629.40569449,804232.514775448,3,"14:22:06","17:22:06",0.275803798830104
"6788",580.83,2019-10-09 14:22:09,-26.3529854547,-53.9517376386,7081629.60593706,804233.08901547,3,"14:22:09","17:22:09",0.608151864054308
"6789",580.7,2019-10-09 14:22:12,-26.3529895619,-53.9517403208,7081629.15700718,804232.81040132,3,"14:22:12","17:22:12",0.52835961247877
"6790",580.73,2019-10-09 14:22:15,-26.3529957645,-53.951743925,7081628.47798969,804232.434223126,3,"14:22:15","17:22:15",0.77625690560571
"6791",580.61,2019-10-09 14:22:18,-26.3530026376,-53.9517477807,7081627.72524448,804232.031172576,3,"14:22:18","17:22:18",0.853858943821212
"6792",580.66,2019-10-09 14:22:21,-26.3530123606,-53.951749457,7081626.65145793,804231.838295693,3,"14:22:21","17:22:21",1.09097160806388
"6793",580.8,2019-10-09 14:22:24,-26.3530063257,-53.9517412428,7081627.30100411,804232.674402159,3,"14:22:24","17:22:24",1.05876544237553
"6794",580.81,2019-10-09 14:22:27,-26.3530058227,-53.9517355431,7081627.34330395,804233.244908473,3,"14:22:27","17:22:27",0.572072312243821
"6795",580.8,2019-10-09 14:22:30,-26.3529987819,-53.9517248143,7081628.09841265,804234.334765952,3,"14:22:30","17:22:30",1.32588780798981
"6796",580.78,2019-10-09 14:22:33,-26.3529978599,-53.9517212939,7081628.192301,804234.688739074,3,"14:22:33","17:22:33",0.366213045348805
"6797",580.86,2019-10-09 14:22:36,-26.3529977761,-53.9517233055,7081628.20633854,804234.488074517,3,"14:22:36","17:22:36",0.201154957473655
"6798",580.99,2019-10-09 14:22:39,-26.3529981952,-53.9517271612,7081628.16898555,804234.101935116,3,"14:22:39","17:22:39",0.387941855185892
"6799",581.03,2019-10-09 14:22:42,-26.3530045655,-53.9517231379,7081627.45337338,804234.487021399,3,"14:22:42","17:22:42",0.812645199360883
"6800",581.09,2019-10-09 14:22:45,-26.3530101813,-53.9517228864,7081626.83029759,804234.497421931,3,"14:22:45","17:22:45",0.623162588753964
"6801",580.92,2019-10-09 14:22:48,-26.3530137856,-53.9517229702,7081626.43097759,804234.479609141,3,"14:22:48","17:22:48",0.399717092511324
"6802",580.95,2019-10-09 14:22:51,-26.3530118577,-53.9517265745,7081626.65318382,804234.124725107,3,"14:22:51","17:22:51",0.418710263948374
"6803",581.04,2019-10-09 14:22:54,-26.3530177251,-53.9517312683,7081626.01389372,804233.640614654,3,"14:22:54","17:22:54",0.801906951109918
"6804",581.1,2019-10-09 14:22:57,-26.3530206587,-53.9517324418,7081625.69148974,804233.515738767,3,"14:22:57","17:22:57",0.34574313089211
"6805",581.03,2019-10-09 14:23:00,-26.3530220836,-53.9517331962,7081625.53532792,804233.436668608,3,"14:23:00","17:23:00",0.175038871195738
"6806",580.95,2019-10-09 14:23:03,-26.3530222513,-53.9517343696,7081625.51950926,804233.31905013,3,"14:23:03","17:23:03",0.118677446434206
"6807",581.01,2019-10-09 14:23:06,-26.3530204911,-53.9517329447,7081625.71125451,804233.465956901,3,"14:23:06","17:23:06",0.241552975250836
"6808",581.11,2019-10-09 14:23:09,-26.3530255202,-53.9517319389,7081625.1514307,804233.553221323,3,"14:23:09","17:23:09",0.566584309604905
"6809",580.93,2019-10-09 14:23:12,-26.3530323934,-53.951729089,7081624.38284472,804233.819810733,3,"14:23:12","17:23:12",0.813507420808918
"6810",581.05,2019-10-09 14:23:15,-26.3530394342,-53.9517260715,7081623.59528549,804234.102697957,3,"14:23:15","17:23:15",0.836824182928734
"6811",581.08,2019-10-09 14:23:18,-26.353044128,-53.9517270774,7081623.0773769,804233.989946863,3,"14:23:18","17:23:18",0.530039736745498
"6812",580.95,2019-10-09 14:23:21,-26.3530499116,-53.9517237246,7081622.42838018,804234.309612261,3,"14:23:21","17:23:21",0.723451938339411
"6813",581.02,2019-10-09 14:23:24,-26.3530515041,-53.9517233055,7081622.25087051,804234.347291964,3,"14:23:24","17:23:24",0.181464711079408
"6814",581.05,2019-10-09 14:23:27,-26.3530504145,-53.951718444,7081622.36017052,804234.83563012,3,"14:23:27","17:23:27",0.500420469835493
"6815",581.2,2019-10-09 14:23:30,-26.3530535996,-53.9517125767,7081621.99326798,804235.413209337,3,"14:23:30","17:23:30",0.684262546797409
"6816",581.01,2019-10-09 14:23:33,-26.3530584611,-53.9517022669,7081621.43005783,804236.430036397,3,"14:23:33","17:23:33",1.16238674163452
"6817",581.14,2019-10-09 14:23:36,-26.3530615624,-53.9516984951,7081621.07739084,804236.798572595,3,"14:23:36","17:23:36",0.510091102066991
"6818",581.09,2019-10-09 14:23:39,-26.3530696929,-53.9516991656,7081620.17775024,804236.710310172,3,"14:23:39","17:23:39",0.903959882901122
"6819",580.99,2019-10-09 14:23:42,-26.3530752249,-53.9517021831,7081619.57168035,804236.394478634,3,"14:23:42","17:23:42",0.683425396873196
"6820",580.93,2019-10-09 14:23:45,-26.3530752249,-53.9517093077,7081619.58849936,804235.682996142,3,"14:23:45","17:23:45",0.711681258879668
"6821",580.79,2019-10-09 14:23:48,-26.3530727942,-53.9517150074,7081619.87138498,804235.120177305,3,"14:23:48","17:23:48",0.629912152183755
"6822",580.91,2019-10-09 14:23:51,-26.3530703634,-53.9517207071,7081620.15428166,804234.557358705,3,"14:23:51","17:23:51",0.629916904854458
"6823",580.92,2019-10-09 14:23:54,-26.3530660886,-53.9517209586,7081620.62871462,804234.543444422,3,"14:23:54","17:23:54",0.474636952356476
"6824",580.89,2019-10-09 14:23:57,-26.3530558627,-53.9517211262,7081621.76259785,804234.553502218,3,"14:23:57","17:23:57",1.13392783788922
"6825",580.93,2019-10-09 14:24:00,-26.3530493248,-53.9517210424,7081622.48709207,804234.579001899,3,"14:24:00","17:24:00",0.724942837477891
"6826",580.89,2019-10-09 14:24:03,-26.3530391827,-53.9517205395,7081623.61010367,804234.655798123,3,"14:24:03","17:24:03",1.12563435991611
"6827",580.96,2019-10-09 14:24:06,-26.353035327,-53.9517204557,7081624.03729004,804234.674269666,3,"14:24:06","17:24:06",0.427585539205641
"6828",580.89,2019-10-09 14:24:09,-26.353031639,-53.9517191146,7081624.44291966,804234.817859329,3,"14:24:09","17:24:09",0.430294525008972
"6829",580.89,2019-10-09 14:24:12,-26.3530225866,-53.9517132472,7081625.43247982,804235.427514456,3,"14:24:12","17:24:12",1.1622859725822
"6830",580.87,2019-10-09 14:24:15,-26.3530199043,-53.9517073799,7081625.71594789,804236.020468137,3,"14:24:15","17:24:15",0.657227673862995
"6831",580.8,2019-10-09 14:24:18,-26.3530238438,-53.9516997524,7081625.26126871,804236.771849311,3,"14:24:18","17:24:18",0.878240757987798
"6832",580.93,2019-10-09 14:24:21,-26.3530268613,-53.9516951423,7081624.91591154,804237.224320226,3,"14:24:21","17:24:21",0.569211298868208
"6833",580.77,2019-10-09 14:24:24,-26.3530294597,-53.9516978245,7081624.63422435,804236.949659515,3,"14:24:24","17:24:24",0.39342875225904
"6834",580.9,2019-10-09 14:24:27,-26.3530276995,-53.9517013449,7081624.83764392,804236.602714636,3,"14:24:27","17:24:27",0.402181888180641
"6835",580.84,2019-10-09 14:24:30,-26.3530287892,-53.9516983274,7081624.70973296,804236.901195408,3,"14:24:30","17:24:30",0.324733712046025
"6836",580.8,2019-10-09 14:24:33,-26.3530303817,-53.9516912866,7081624.51659143,804237.600136838,3,"14:24:33","17:24:33",0.725136382142712
"6837",581,2019-10-09 14:24:36,-26.3530327287,-53.9516855869,7081624.24298343,804238.163175173,3,"14:24:36","17:24:36",0.62599800947224
"6838",580.96,2019-10-09 14:24:39,-26.3530312199,-53.9516849164,7081624.40864317,804238.234086738,3,"14:24:39","17:24:39",0.180198780983735
"6839",580.91,2019-10-09 14:24:42,-26.3530283701,-53.9516796358,7081624.71206265,804238.768889827,3,"14:24:42","17:24:42",0.614880250388516
"6840",580.96,2019-10-09 14:24:45,-26.3530264422,-53.9516740199,7081624.91250275,804239.334761277,3,"14:24:45","17:24:45",0.600322191710565
"6841",580.94,2019-10-09 14:24:48,-26.3530261908,-53.9516710024,7081624.93324566,804239.636756154,3,"14:24:48","17:24:48",0.302706415193419
"6842",581.14,2019-10-09 14:24:51,-26.3530283701,-53.9516679849,7081624.68455817,804239.932381793,3,"14:24:51","17:24:51",0.386315920288026
"6843",581.13,2019-10-09 14:24:54,-26.3530331478,-53.9516658057,7081624.14983058,804240.137483731,3,"14:24:54","17:24:54",0.572713184231162
"6844",581.23,2019-10-09 14:24:57,-26.3530344889,-53.9516681526,7081624.00671703,804239.899601514,3,"14:24:57","17:24:57",0.277613827864778
"6845",581.24,2019-10-09 14:25:00,-26.3530336507,-53.951671673,7081624.10793781,804239.550240748,3,"14:25:00","17:25:00",0.363728731682378
"6846",581.2,2019-10-09 14:25:03,-26.3530309685,-53.9516760316,7081624.41553509,804239.122006825,3,"14:25:03","17:25:03",0.527257414194313
"6847",581.28,2019-10-09 14:25:06,-26.3530299626,-53.9516803902,7081624.53732326,804238.68938044,3,"14:25:06","17:25:06",0.4494418173434
"6848",581.1,2019-10-09 14:25:09,-26.3530277833,-53.9516854193,7081624.79075953,804238.192870695,3,"14:25:09","17:25:09",0.557451226819744
"6849",581.21,2019-10-09 14:25:12,-26.3530248497,-53.9516904484,7081625.12780599,804237.698337431,3,"14:25:12","17:25:12",0.598467599301878
"6850",581.17,2019-10-09 14:25:15,-26.3530253526,-53.9516939688,7081625.08037277,804237.345462528,3,"14:25:15","17:25:15",0.356048602747562
"6851",581.12,2019-10-09 14:25:18,-26.3530251011,-53.9516955614,7081625.11200989,804237.187079974,3,"14:25:18","17:25:18",0.161511424991249
"6852",581.15,2019-10-09 14:25:21,-26.3530222513,-53.9516946394,7081625.42571876,804237.286620866,3,"14:25:21","17:25:21",0.329122542885783
"6853",581.03,2019-10-09 14:25:24,-26.353014037,-53.9516924601,7081626.33108633,804237.525775965,3,"14:25:24","17:25:24",0.936421695370843
"6854",581.08,2019-10-09 14:25:27,-26.3530069124,-53.951693885,7081627.12417478,804237.402150026,3,"14:25:27","17:25:27",0.802665973721582
"6855",581.1,2019-10-09 14:25:30,-26.3530030567,-53.9516958129,7081627.55611018,804237.219727532,3,"14:25:30","17:25:30",0.46887754488803
"6856",581.1,2019-10-09 14:25:33,-26.3530023862,-53.9516977407,7081627.63498255,804237.028968822,3,"14:25:33","17:25:33",0.206421260958059
"6857",581.12,2019-10-09 14:25:36,-26.3530025538,-53.9517000038,7081627.62174746,804236.802530018,3,"14:25:36","17:25:36",0.226825262427111
"6858",581.04,2019-10-09 14:25:39,-26.3530023862,-53.951701764,7081627.64448034,804236.627190572,3,"14:25:39","17:25:39",0.176806971157946
"6859",581.07,2019-10-09 14:25:42,-26.3530011289,-53.9517020155,7081627.78443919,804236.605369565,3,"14:25:42","17:25:42",0.141649694955325
"6860",580.92,2019-10-09 14:25:45,-26.3530008774,-53.9517031889,7081627.81508669,804236.488849487,3,"14:25:45","17:25:45",0.120483184188791
"6861",580.89,2019-10-09 14:25:48,-26.3530023862,-53.9517062064,7081627.65496747,804236.183559799,3,"14:25:48","17:25:48",0.34473171496692
"6862",580.83,2019-10-09 14:25:51,-26.3530039787,-53.9517046977,7081627.4748856,804236.330050074,3,"14:25:51","17:25:51",0.232139792757069
"6863",580.78,2019-10-09 14:25:54,-26.3530029729,-53.9517039433,7081627.58459236,804236.408022111,3,"14:25:54","17:25:54",0.134592769129605
"6864",580.71,2019-10-09 14:25:57,-26.3530027214,-53.9517015126,7081627.60673169,804236.65141777,3,"14:25:57","17:25:57",0.244400484488827
"6865",580.83,2019-10-09 14:26:00,-26.353004314,-53.9517029375,7081627.43356405,804236.504950093,3,"14:26:00","17:26:00",0.226803463803401
"6866",580.82,2019-10-09 14:26:03,-26.3530050684,-53.9517056197,7081627.3562746,804236.23512118,3,"14:26:03","17:26:03",0.28068006897274
"6867",580.75,2019-10-09 14:26:06,-26.3530054037,-53.9517051168,7081627.31792116,804236.284463627,3,"14:26:06","17:26:06",0.0624953098010736
"6868",580.77,2019-10-09 14:26:09,-26.3530031405,-53.9517023508,7081627.56225538,804236.566614554,3,"14:26:09","17:26:09",0.373240347113604
"6869",580.66,2019-10-09 14:26:12,-26.3529996201,-53.9516961481,7081627.93783064,804237.195258437,3,"14:26:12","17:26:12",0.732290862489212
"6870",580.79,2019-10-09 14:26:15,-26.3529968541,-53.9516950585,7081628.24185507,804237.311316777,3,"14:26:15","17:26:15",0.325423407066631
"6871",580.61,2019-10-09 14:26:18,-26.3529929984,-53.9516968187,7081628.67339457,804237.145641261,3,"14:26:18","17:26:18",0.462249626664048
"6872",580.63,2019-10-09 14:26:21,-26.3529901486,-53.9517010935,7081628.99937151,804236.726214795,3,"14:26:21","17:26:21",0.531205728889651
"6873",580.68,2019-10-09 14:26:24,-26.3529892266,-53.9517055359,7081629.11205753,804236.284999886,3,"14:26:24","17:26:24",0.455377574293288
"6874",580.66,2019-10-09 14:26:27,-26.352986712,-53.9517127443,7081629.40780458,804235.571737336,3,"14:26:27","17:26:27",0.772146218714564
"6875",580.68,2019-10-09 14:26:30,-26.3529851194,-53.9517160133,7081629.59205304,804235.249458669,3,"14:26:30","17:26:30",0.37122908587062
"6876",580.64,2019-10-09 14:26:33,-26.352983946,-53.9517188631,7081629.72884577,804234.967944087,3,"14:26:33","17:26:33",0.312989951481493
"6877",580.63,2019-10-09 14:26:36,-26.3529843651,-53.9517150074,7081629.67328864,804235.351887217,3,"14:26:36","17:26:36",0.3879419044397
"6878",580.67,2019-10-09 14:26:39,-26.3529856224,-53.9517085534,7081629.51868765,804235.993107726,3,"14:26:39","17:26:39",0.659594731054511
"6879",580.54,2019-10-09 14:26:42,-26.3529872149,-53.9517004229,7081629.32297375,804236.800870009,3,"14:26:42","17:26:42",0.831134066406538
"6880",580.59,2019-10-09 14:26:45,-26.3529903162,-53.9516944718,7081628.9651621,804237.387037611,3,"14:26:45","17:26:45",0.686747135811062
"6881",580.53,2019-10-09 14:26:48,-26.3529929146,-53.951690197,7081628.66705152,804237.807122807,3,"14:26:48","17:26:48",0.515113090068429
"6882",580.58,2019-10-09 14:26:51,-26.3529957645,-53.951684162,7081628.33690814,804238.402327596,3,"14:26:51","17:26:51",0.680634551094172
"6883",580.56,2019-10-09 14:26:54,-26.352994591,-53.9516791329,7081628.45511224,804238.907622889,3,"14:26:54","17:26:54",0.518936935586469
"6884",580.53,2019-10-09 14:26:57,-26.3529959321,-53.9516748581,7081628.29636673,804239.331002569,3,"14:26:57","17:26:57",0.452162015648202
"6885",580.49,2019-10-09 14:27:00,-26.3529983629,-53.9516730979,7081628.02276992,804239.500411707,3,"14:27:00","17:27:00",0.321799118621003
"6886",580.51,2019-10-09 14:27:03,-26.35300247,-53.9516754448,7081627.5730597,804239.255281623,3,"14:27:03","17:27:03",0.512179695441974
"6887",580.53,2019-10-09 14:27:06,-26.3530040625,-53.9516793843,7081627.40583942,804238.857699019,3,"14:27:06","17:27:06",0.431317224915069
"6888",580.43,2019-10-09 14:27:09,-26.3530023862,-53.9516814798,7081627.59659539,804238.652828831,3,"14:27:09","17:27:09",0.279927907979706
"6889",580.53,2019-10-09 14:27:12,-26.3529969379,-53.9516843297,7081628.20723877,804238.382505917,3,"14:27:12","17:27:12",0.667802225383543
"6890",580.43,2019-10-09 14:27:15,-26.3529939204,-53.9516859222,7081628.5454723,804238.231381094,3,"14:27:15","17:27:15",0.370460034441113
"6891",580.5,2019-10-09 14:27:18,-26.352991825,-53.9516895264,7081628.7862449,804237.876945937,3,"14:27:18","17:27:18",0.428480714786123
"6892",580.45,2019-10-09 14:27:21,-26.3529912382,-53.9516917057,7081628.85643329,804237.660852378,3,"14:27:21","17:27:21",0.227206593711187
"6893",580.55,2019-10-09 14:27:24,-26.3529920764,-53.9516913705,7081628.76273189,804237.692130071,3,"14:27:24","17:27:24",0.098783834124503
"6894",580.65,2019-10-09 14:27:27,-26.3529911544,-53.9516912866,7081628.86473271,804237.702924489,3,"14:27:27","17:27:27",0.102570398464104
"6895",580.57,2019-10-09 14:27:30,-26.3529947586,-53.9516889397,7081628.45968564,804237.927848543,3,"14:27:30","17:27:30",0.463307631531903
"6896",580.52,2019-10-09 14:27:33,-26.3529990334,-53.9516934659,7081627.9965314,804237.464647945,3,"14:27:33","17:27:33",0.65503178876882
"6897",580.6,2019-10-09 14:27:36,-26.3530020509,-53.951697154,7081627.67076378,804237.08843695,3,"14:27:36","17:27:36",0.497653747903648
